Site,Collection,Trap.date,Country,Jul_day,Species,Count,Species_occ
164440,2,21/07/2015,Scotland,202,Platycheirus.occultus,0,0
164440,2,21/07/2015,Scotland,202,Platycheirus.nielseni,0,0
164440,2,21/07/2015,Scotland,202,Platycheirus.peltatus,0,0
164440,2,21/07/2015,Scotland,202,Platycheirus.scambus,0,0
164440,2,21/07/2015,Scotland,202,Platycheirus.aurolateralis.scutatus.splendidus,0,0
164440,2,21/07/2015,Scotland,202,Platycheirus.scutatus,0,0
164440,2,21/07/2015,Scotland,202,Platycheirus.splendidus,0,0
164440,2,21/07/2015,Scotland,202,Platycheirus.sticticus,0,0
164440,2,21/07/2015,Scotland,202,Rhingia.campestris,0,0
164440,2,21/07/2015,Scotland,202,Rhingia.rostrata,0,0
164440,2,21/07/2015,Scotland,202,Riponnensia.splendens,0,0
164440,2,21/07/2015,Scotland,202,Scaeva.selenitica.dignota,0,0
164440,2,21/07/2015,Scotland,202,Sericomyia.silentis,0,0
164440,2,21/07/2015,Scotland,202,Sphaerophoria.scripta,0,0
164440,2,21/07/2015,Scotland,202,Sphaerophoria.sp.,0,0
164440,2,21/07/2015,Scotland,202,Syrphus.ribesii,0,0
164440,2,21/07/2015,Scotland,202,Syrphus.sp.,0,0
164440,2,21/07/2015,Scotland,202,Syrphus.torvus,0,0
164440,2,21/07/2015,Scotland,202,Syrphus.vitripennis,0,0
164440,2,21/07/2015,Scotland,202,Syrphus.vitripennis.rectus,0,0
164440,2,21/07/2015,Scotland,202,Volucella.bombylans,0,0
164440,2,21/07/2015,Scotland,202,Xanthogramma.pedissequum,0,0
164440,2,21/07/2015,Scotland,202,Xylota.segnis,0,0
164440,2,21/07/2015,Scotland,202,Xylota.sylvarum,1,1
164440,3,25/08/2015,Scotland,237,Baccha.elongata,0,0
164440,3,25/08/2015,Scotland,237,Chalcosyrphus.nemorum,0,0
164440,3,25/08/2015,Scotland,237,Cheilosia.albitarsis,0,0
164440,3,25/08/2015,Scotland,237,Cheilosia.albitarsis.ranunculi,0,0
164440,3,25/08/2015,Scotland,237,Cheilosia.pagana,0,0
164440,3,25/08/2015,Scotland,237,Chrysotoxum.arcuatum,0,0
164440,3,25/08/2015,Scotland,237,Chrysotoxum.bicinctum,0,0
164440,3,25/08/2015,Scotland,237,Chrysotoxum.elegans,0,0
164440,3,25/08/2015,Scotland,237,Chrysotoxum.verralli,0,0
164440,3,25/08/2015,Scotland,237,Criorhina.berberina,0,0
164440,3,25/08/2015,Scotland,237,Criorhina.flocosa,0,0
164440,3,25/08/2015,Scotland,237,Dasysyrphus.albostriatus,0,0
164440,3,25/08/2015,Scotland,237,Dasysyrphus.venustus,0,0
164440,3,25/08/2015,Scotland,237,Epistrophe.eligans,0,0
164440,3,25/08/2015,Scotland,237,Epistrophe.grossulaire,0,0
164440,3,25/08/2015,Scotland,237,Epistrophe.nitidicollis,0,0
164440,3,25/08/2015,Scotland,237,Episyrphus.balteatus,0,0
164440,3,25/08/2015,Scotland,237,Eristalis.abusivus,0,0
164440,3,25/08/2015,Scotland,237,Eristalis.pertinax,0,0
164440,3,25/08/2015,Scotland,237,Eupeodes.bucculatus.agg.,0,0
164440,3,25/08/2015,Scotland,237,Eupeodes.corollae,0,0
164440,3,25/08/2015,Scotland,237,Eupeodes.latifasciatus,0,0
164440,3,25/08/2015,Scotland,237,Eupeodes.luniger,0,0
164440,3,25/08/2015,Scotland,237,Ferdinandea.cuprea,0,0
164440,3,25/08/2015,Scotland,237,Helophilus.pendulus,0,0
164440,3,25/08/2015,Scotland,237,Leucozona.lucorum,0,0
164440,3,25/08/2015,Scotland,237,Melanogaster.hirtella,0,0
164440,3,25/08/2015,Scotland,237,Melanostoma.mellinum,0,0
164440,3,25/08/2015,Scotland,237,Melanostoma.scalare,11,1
164440,3,25/08/2015,Scotland,237,Meligramma.trianguliferum,0,0
164440,3,25/08/2015,Scotland,237,Meliscaeva.auricollis,0,0
164440,3,25/08/2015,Scotland,237,Myathropa.florea,0,0
164440,3,25/08/2015,Scotland,237,Myolepta.dubia,0,0
164440,3,25/08/2015,Scotland,237,Pipiza.austriala..bimaculatum,0,0
164440,3,25/08/2015,Scotland,237,Pipiza.noctiluca,0,0
164440,3,25/08/2015,Scotland,237,Platycheirus.albimanus,0,0
164440,3,25/08/2015,Scotland,237,Platycheirus.angustatus,0,0
164440,3,25/08/2015,Scotland,237,Platycheirus.clypeatus,0,0
164440,3,25/08/2015,Scotland,237,Platycheirus.europaeus,0,0
164440,3,25/08/2015,Scotland,237,Platycheirus.granditarsus,0,0
164440,3,25/08/2015,Scotland,237,Platycheirus.manicatus,0,0
164440,3,25/08/2015,Scotland,237,Platycheirus.occultus,0,0
164440,3,25/08/2015,Scotland,237,Platycheirus.nielseni,0,0
164440,3,25/08/2015,Scotland,237,Platycheirus.peltatus,0,0
164440,3,25/08/2015,Scotland,237,Platycheirus.scambus,0,0
164440,3,25/08/2015,Scotland,237,Platycheirus.aurolateralis.scutatus.splendidus,0,0
164440,3,25/08/2015,Scotland,237,Platycheirus.scutatus,0,0
164440,3,25/08/2015,Scotland,237,Platycheirus.splendidus,0,0
164440,3,25/08/2015,Scotland,237,Platycheirus.sticticus,0,0
164440,3,25/08/2015,Scotland,237,Rhingia.campestris,0,0
164440,3,25/08/2015,Scotland,237,Rhingia.rostrata,0,0
164440,3,25/08/2015,Scotland,237,Riponnensia.splendens,0,0
164440,3,25/08/2015,Scotland,237,Scaeva.selenitica.dignota,0,0
164440,3,25/08/2015,Scotland,237,Sericomyia.silentis,0,0
164440,3,25/08/2015,Scotland,237,Sphaerophoria.scripta,0,0
164440,3,25/08/2015,Scotland,237,Sphaerophoria.sp.,0,0
164440,3,25/08/2015,Scotland,237,Syrphus.ribesii,0,0
164440,3,25/08/2015,Scotland,237,Syrphus.sp.,0,0
164440,3,25/08/2015,Scotland,237,Syrphus.torvus,0,0
164440,3,25/08/2015,Scotland,237,Syrphus.vitripennis,0,0
164440,3,25/08/2015,Scotland,237,Syrphus.vitripennis.rectus,0,0
164440,3,25/08/2015,Scotland,237,Volucella.bombylans,0,0
164440,3,25/08/2015,Scotland,237,Xanthogramma.pedissequum,0,0
164440,3,25/08/2015,Scotland,237,Xylota.segnis,1,1
164440,3,25/08/2015,Scotland,237,Xylota.sylvarum,0,0
16891,1,01/06/2015,Scotland,152,Baccha.elongata,0,0
16891,1,01/06/2015,Scotland,152,Chalcosyrphus.nemorum,0,0
16891,1,01/06/2015,Scotland,152,Cheilosia.albitarsis,0,0
16891,1,01/06/2015,Scotland,152,Cheilosia.albitarsis.ranunculi,0,0
16891,1,01/06/2015,Scotland,152,Cheilosia.pagana,0,0
16891,1,01/06/2015,Scotland,152,Chrysotoxum.arcuatum,0,0
16891,1,01/06/2015,Scotland,152,Chrysotoxum.bicinctum,0,0
16891,1,01/06/2015,Scotland,152,Chrysotoxum.elegans,0,0
16891,1,01/06/2015,Scotland,152,Chrysotoxum.verralli,0,0
16891,1,01/06/2015,Scotland,152,Criorhina.berberina,0,0
16891,1,01/06/2015,Scotland,152,Criorhina.flocosa,0,0
16891,1,01/06/2015,Scotland,152,Dasysyrphus.albostriatus,0,0
16891,1,01/06/2015,Scotland,152,Dasysyrphus.venustus,0,0
16891,1,01/06/2015,Scotland,152,Epistrophe.eligans,0,0
16891,1,01/06/2015,Scotland,152,Epistrophe.grossulaire,0,0
16891,1,01/06/2015,Scotland,152,Epistrophe.nitidicollis,0,0
16891,1,01/06/2015,Scotland,152,Episyrphus.balteatus,0,0
16891,1,01/06/2015,Scotland,152,Eristalis.abusivus,0,0
16891,1,01/06/2015,Scotland,152,Eristalis.pertinax,0,0
16891,1,01/06/2015,Scotland,152,Eupeodes.bucculatus.agg.,0,0
16891,1,01/06/2015,Scotland,152,Eupeodes.corollae,0,0
16891,1,01/06/2015,Scotland,152,Eupeodes.latifasciatus,0,0
16891,1,01/06/2015,Scotland,152,Eupeodes.luniger,0,0
16891,1,01/06/2015,Scotland,152,Ferdinandea.cuprea,0,0
16891,1,01/06/2015,Scotland,152,Helophilus.pendulus,0,0
16891,1,01/06/2015,Scotland,152,Leucozona.lucorum,0,0
16891,1,01/06/2015,Scotland,152,Melanogaster.hirtella,0,0
16891,1,01/06/2015,Scotland,152,Melanostoma.mellinum,0,0
16891,1,01/06/2015,Scotland,152,Melanostoma.scalare,0,0
16891,1,01/06/2015,Scotland,152,Meligramma.trianguliferum,0,0
16891,1,01/06/2015,Scotland,152,Meliscaeva.auricollis,0,0
16891,1,01/06/2015,Scotland,152,Myathropa.florea,0,0
16891,1,01/06/2015,Scotland,152,Myolepta.dubia,0,0
16891,1,01/06/2015,Scotland,152,Pipiza.austriala..bimaculatum,0,0
16891,1,01/06/2015,Scotland,152,Pipiza.noctiluca,0,0
16891,1,01/06/2015,Scotland,152,Platycheirus.albimanus,0,0
16891,1,01/06/2015,Scotland,152,Platycheirus.angustatus,0,0
16891,1,01/06/2015,Scotland,152,Platycheirus.clypeatus,0,0
16891,1,01/06/2015,Scotland,152,Platycheirus.europaeus,0,0
16891,1,01/06/2015,Scotland,152,Platycheirus.granditarsus,0,0
16891,1,01/06/2015,Scotland,152,Platycheirus.manicatus,0,0
16891,1,01/06/2015,Scotland,152,Platycheirus.occultus,0,0
16891,1,01/06/2015,Scotland,152,Platycheirus.nielseni,0,0
16891,1,01/06/2015,Scotland,152,Platycheirus.peltatus,0,0
16891,1,01/06/2015,Scotland,152,Platycheirus.scambus,0,0
16891,1,01/06/2015,Scotland,152,Platycheirus.aurolateralis.scutatus.splendidus,0,0
16891,1,01/06/2015,Scotland,152,Platycheirus.scutatus,0,0
16891,1,01/06/2015,Scotland,152,Platycheirus.splendidus,0,0
16891,1,01/06/2015,Scotland,152,Platycheirus.sticticus,0,0
16891,1,01/06/2015,Scotland,152,Rhingia.campestris,0,0
16891,1,01/06/2015,Scotland,152,Rhingia.rostrata,0,0
16891,1,01/06/2015,Scotland,152,Riponnensia.splendens,0,0
16891,1,01/06/2015,Scotland,152,Scaeva.selenitica.dignota,0,0
16891,1,01/06/2015,Scotland,152,Sericomyia.silentis,0,0
16891,1,01/06/2015,Scotland,152,Sphaerophoria.scripta,0,0
16891,1,01/06/2015,Scotland,152,Sphaerophoria.sp.,0,0
16891,1,01/06/2015,Scotland,152,Syrphus.ribesii,0,0
16891,1,01/06/2015,Scotland,152,Syrphus.sp.,0,0
16891,1,01/06/2015,Scotland,152,Syrphus.torvus,0,0
16891,1,01/06/2015,Scotland,152,Syrphus.vitripennis,0,0
16891,1,01/06/2015,Scotland,152,Syrphus.vitripennis.rectus,0,0
16891,1,01/06/2015,Scotland,152,Volucella.bombylans,0,0
16891,1,01/06/2015,Scotland,152,Xanthogramma.pedissequum,0,0
16891,1,01/06/2015,Scotland,152,Xylota.segnis,0,0
16891,1,01/06/2015,Scotland,152,Xylota.sylvarum,0,0
16891,2,06/07/2015,Scotland,187,Baccha.elongata,0,0
16891,2,06/07/2015,Scotland,187,Chalcosyrphus.nemorum,0,0
16891,2,06/07/2015,Scotland,187,Cheilosia.albitarsis,0,0
16891,2,06/07/2015,Scotland,187,Cheilosia.albitarsis.ranunculi,0,0
16891,2,06/07/2015,Scotland,187,Cheilosia.pagana,0,0
16891,2,06/07/2015,Scotland,187,Chrysotoxum.arcuatum,0,0
16891,2,06/07/2015,Scotland,187,Chrysotoxum.bicinctum,0,0
16891,2,06/07/2015,Scotland,187,Chrysotoxum.elegans,0,0
16891,2,06/07/2015,Scotland,187,Chrysotoxum.verralli,0,0
16891,2,06/07/2015,Scotland,187,Criorhina.berberina,0,0
16891,2,06/07/2015,Scotland,187,Criorhina.flocosa,0,0
16891,2,06/07/2015,Scotland,187,Dasysyrphus.albostriatus,0,0
16891,2,06/07/2015,Scotland,187,Dasysyrphus.venustus,0,0
16891,2,06/07/2015,Scotland,187,Epistrophe.eligans,0,0
16891,2,06/07/2015,Scotland,187,Epistrophe.grossulaire,0,0
16891,2,06/07/2015,Scotland,187,Epistrophe.nitidicollis,0,0
16891,2,06/07/2015,Scotland,187,Episyrphus.balteatus,0,0
16891,2,06/07/2015,Scotland,187,Eristalis.abusivus,0,0
16891,2,06/07/2015,Scotland,187,Eristalis.pertinax,0,0
16891,2,06/07/2015,Scotland,187,Eupeodes.bucculatus.agg.,0,0
16891,2,06/07/2015,Scotland,187,Eupeodes.corollae,0,0
16891,2,06/07/2015,Scotland,187,Eupeodes.latifasciatus,0,0
16891,2,06/07/2015,Scotland,187,Eupeodes.luniger,0,0
16891,2,06/07/2015,Scotland,187,Ferdinandea.cuprea,0,0
16891,2,06/07/2015,Scotland,187,Helophilus.pendulus,0,0
16891,2,06/07/2015,Scotland,187,Leucozona.lucorum,0,0
16891,2,06/07/2015,Scotland,187,Melanogaster.hirtella,0,0
16891,2,06/07/2015,Scotland,187,Melanostoma.mellinum,0,0
16891,2,06/07/2015,Scotland,187,Melanostoma.scalare,1,1
16891,2,06/07/2015,Scotland,187,Meligramma.trianguliferum,0,0
16891,2,06/07/2015,Scotland,187,Meliscaeva.auricollis,0,0
16891,2,06/07/2015,Scotland,187,Myathropa.florea,0,0
16891,2,06/07/2015,Scotland,187,Myolepta.dubia,0,0
16891,2,06/07/2015,Scotland,187,Pipiza.austriala..bimaculatum,0,0
16891,2,06/07/2015,Scotland,187,Pipiza.noctiluca,0,0
16891,2,06/07/2015,Scotland,187,Platycheirus.albimanus,1,1
16891,2,06/07/2015,Scotland,187,Platycheirus.angustatus,0,0
16891,2,06/07/2015,Scotland,187,Platycheirus.clypeatus,0,0
16891,2,06/07/2015,Scotland,187,Platycheirus.europaeus,0,0
16891,2,06/07/2015,Scotland,187,Platycheirus.granditarsus,0,0
16891,2,06/07/2015,Scotland,187,Platycheirus.manicatus,0,0
16891,2,06/07/2015,Scotland,187,Platycheirus.occultus,0,0
16891,2,06/07/2015,Scotland,187,Platycheirus.nielseni,1,1
16891,2,06/07/2015,Scotland,187,Platycheirus.peltatus,1,1
16891,2,06/07/2015,Scotland,187,Platycheirus.scambus,0,0
16891,2,06/07/2015,Scotland,187,Platycheirus.aurolateralis.scutatus.splendidus,0,0
16891,2,06/07/2015,Scotland,187,Platycheirus.scutatus,0,0
16891,2,06/07/2015,Scotland,187,Platycheirus.splendidus,0,0
16891,2,06/07/2015,Scotland,187,Platycheirus.sticticus,0,0
16891,2,06/07/2015,Scotland,187,Rhingia.campestris,0,0
16891,2,06/07/2015,Scotland,187,Rhingia.rostrata,0,0
16891,2,06/07/2015,Scotland,187,Riponnensia.splendens,0,0
16891,2,06/07/2015,Scotland,187,Scaeva.selenitica.dignota,0,0
16891,2,06/07/2015,Scotland,187,Sericomyia.silentis,0,0
16891,2,06/07/2015,Scotland,187,Sphaerophoria.scripta,0,0
16891,2,06/07/2015,Scotland,187,Sphaerophoria.sp.,0,0
16891,2,06/07/2015,Scotland,187,Syrphus.ribesii,0,0
16891,2,06/07/2015,Scotland,187,Syrphus.sp.,0,0
16891,2,06/07/2015,Scotland,187,Syrphus.torvus,0,0
16891,2,06/07/2015,Scotland,187,Syrphus.vitripennis,0,0
16891,2,06/07/2015,Scotland,187,Syrphus.vitripennis.rectus,0,0
16891,2,06/07/2015,Scotland,187,Volucella.bombylans,0,0
16891,2,06/07/2015,Scotland,187,Xanthogramma.pedissequum,0,0
16891,2,06/07/2015,Scotland,187,Xylota.segnis,0,0
16891,2,06/07/2015,Scotland,187,Xylota.sylvarum,0,0
16891,3,10/08/2015,Scotland,222,Baccha.elongata,0,0
16891,3,10/08/2015,Scotland,222,Chalcosyrphus.nemorum,0,0
16891,3,10/08/2015,Scotland,222,Cheilosia.albitarsis,0,0
16891,3,10/08/2015,Scotland,222,Cheilosia.albitarsis.ranunculi,0,0
16891,3,10/08/2015,Scotland,222,Cheilosia.pagana,0,0
16891,3,10/08/2015,Scotland,222,Chrysotoxum.arcuatum,0,0
16891,3,10/08/2015,Scotland,222,Chrysotoxum.bicinctum,0,0
16891,3,10/08/2015,Scotland,222,Chrysotoxum.elegans,0,0
16891,3,10/08/2015,Scotland,222,Chrysotoxum.verralli,0,0
16891,3,10/08/2015,Scotland,222,Criorhina.berberina,0,0
16891,3,10/08/2015,Scotland,222,Criorhina.flocosa,0,0
16891,3,10/08/2015,Scotland,222,Dasysyrphus.albostriatus,0,0
16891,3,10/08/2015,Scotland,222,Dasysyrphus.venustus,0,0
16891,3,10/08/2015,Scotland,222,Epistrophe.eligans,0,0
16891,3,10/08/2015,Scotland,222,Epistrophe.grossulaire,0,0
16891,3,10/08/2015,Scotland,222,Epistrophe.nitidicollis,0,0
16891,3,10/08/2015,Scotland,222,Episyrphus.balteatus,12,1
16891,3,10/08/2015,Scotland,222,Eristalis.abusivus,0,0
16891,3,10/08/2015,Scotland,222,Eristalis.pertinax,0,0
16891,3,10/08/2015,Scotland,222,Eupeodes.bucculatus.agg.,0,0
16891,3,10/08/2015,Scotland,222,Eupeodes.corollae,0,0
16891,3,10/08/2015,Scotland,222,Eupeodes.latifasciatus,0,0
16891,3,10/08/2015,Scotland,222,Eupeodes.luniger,0,0
16891,3,10/08/2015,Scotland,222,Ferdinandea.cuprea,0,0
16891,3,10/08/2015,Scotland,222,Helophilus.pendulus,0,0
16891,3,10/08/2015,Scotland,222,Leucozona.lucorum,0,0
16891,3,10/08/2015,Scotland,222,Melanogaster.hirtella,0,0
16891,3,10/08/2015,Scotland,222,Melanostoma.mellinum,1,1
16891,3,10/08/2015,Scotland,222,Melanostoma.scalare,10,1
16891,3,10/08/2015,Scotland,222,Meligramma.trianguliferum,0,0
16891,3,10/08/2015,Scotland,222,Meliscaeva.auricollis,0,0
16891,3,10/08/2015,Scotland,222,Myathropa.florea,0,0
16891,3,10/08/2015,Scotland,222,Myolepta.dubia,0,0
16891,3,10/08/2015,Scotland,222,Pipiza.austriala..bimaculatum,0,0
16891,3,10/08/2015,Scotland,222,Pipiza.noctiluca,0,0
16891,3,10/08/2015,Scotland,222,Platycheirus.albimanus,0,0
16891,3,10/08/2015,Scotland,222,Platycheirus.angustatus,0,0
16891,3,10/08/2015,Scotland,222,Platycheirus.clypeatus,1,1
16891,3,10/08/2015,Scotland,222,Platycheirus.europaeus,0,0
16891,3,10/08/2015,Scotland,222,Platycheirus.granditarsus,0,0
16891,3,10/08/2015,Scotland,222,Platycheirus.manicatus,0,0
16891,3,10/08/2015,Scotland,222,Platycheirus.occultus,0,0
16891,3,10/08/2015,Scotland,222,Platycheirus.nielseni,0,0
16891,3,10/08/2015,Scotland,222,Platycheirus.peltatus,0,0
16891,3,10/08/2015,Scotland,222,Platycheirus.scambus,0,0
16891,3,10/08/2015,Scotland,222,Platycheirus.aurolateralis.scutatus.splendidus,0,0
16891,3,10/08/2015,Scotland,222,Platycheirus.scutatus,0,0
16891,3,10/08/2015,Scotland,222,Platycheirus.splendidus,0,0
16891,3,10/08/2015,Scotland,222,Platycheirus.sticticus,0,0
16891,3,10/08/2015,Scotland,222,Rhingia.campestris,0,0
16891,3,10/08/2015,Scotland,222,Rhingia.rostrata,0,0
16891,3,10/08/2015,Scotland,222,Riponnensia.splendens,0,0
16891,3,10/08/2015,Scotland,222,Scaeva.selenitica.dignota,0,0
16891,3,10/08/2015,Scotland,222,Sericomyia.silentis,0,0
16891,3,10/08/2015,Scotland,222,Sphaerophoria.scripta,0,0
16891,3,10/08/2015,Scotland,222,Sphaerophoria.sp.,0,0
16891,3,10/08/2015,Scotland,222,Syrphus.ribesii,0,0
16891,3,10/08/2015,Scotland,222,Syrphus.sp.,0,0
16891,3,10/08/2015,Scotland,222,Syrphus.torvus,0,0
16891,3,10/08/2015,Scotland,222,Syrphus.vitripennis,0,0
16891,3,10/08/2015,Scotland,222,Syrphus.vitripennis.rectus,0,0
16891,3,10/08/2015,Scotland,222,Volucella.bombylans,0,0
16891,3,10/08/2015,Scotland,222,Xanthogramma.pedissequum,0,0
16891,3,10/08/2015,Scotland,222,Xylota.segnis,0,0
16891,3,10/08/2015,Scotland,222,Xylota.sylvarum,0,0
1747,1,22/06/2015,Scotland,173,Baccha.elongata,0,0
1747,1,22/06/2015,Scotland,173,Chalcosyrphus.nemorum,0,0
1747,1,22/06/2015,Scotland,173,Cheilosia.albitarsis,0,0
